"country","mean","se","l","u","age"
"Ireland",0.0079723414422031,0.00379974423007391,0.00251660391366218,0.0170556974296539,"20-24"
"Israel",0.00751422247883598,0.00409847301739365,0.00206417301351646,0.0173057754272686,"20-24"
"Italy",0.0073879891915582,0.00346617872058936,0.00232817981438053,0.0159293147539308,"20-24"
"Jamaica",0.0115434154536321,0.00625223627133389,0.00349574350237077,0.0268680736491044,"20-24"
"Japan",0.00914779319215916,0.00369598261483315,0.00362841055608941,0.017873058758488,"20-24"
"Jordan",0.025810102834827,0.0123094026719903,0.010244964405209,0.056835238218487,"20-24"
"Kazakhstan",0.0170238339319124,0.00902140007034676,0.00564881332916267,0.0403657937762314,"20-24"
"Kenya",0.00616670693227991,0.00327475065938275,0.00158971982128469,0.0141716305759888,"20-24"
"Kiribati",0.0407597220493388,0.0237835610092681,0.0128302974773928,0.102797847034685,"20-24"
"Kuwait",0.0328477736923682,0.016060063238995,0.0123770188008047,0.07384173778543,"20-24"
"Kyrgyzstan",0.0126367762325806,0.00642487012455659,0.004312498222746,0.0284063890650898,"20-24"
"Lao PDR",0.00893613469591318,0.00423344455383181,0.00291256351043536,0.0193819800643798,"20-24"
"Latvia",0.00913392915632305,0.0054120454229559,0.00232827850493778,0.0227697418696983,"20-24"
"Lebanon",0.0213632621394465,0.0102849297910218,0.0080479597145956,0.048107788075745,"20-24"
"Lesotho",0.00840512620039244,0.00469907866433993,0.00230715319242121,0.0196658573349204,"20-24"
"Liberia",0.00913300876901001,0.00464222428735834,0.00295667874893919,0.0203590425974358,"20-24"
"Libya",0.022554849513691,0.0108756206622615,0.00890467680083001,0.0486445210223602,"20-24"
"Lithuania",0.0109910338174012,0.00630632881708761,0.00303278468045747,0.0270551826516128,"20-24"
"Luxembourg",0.00750821572556985,0.00376470529421794,0.0021703632816633,0.0167369212196718,"20-24"
"Macedonia (TFYR)",0.008648078322902,0.00462803369257021,0.00241463749787047,0.0201537486664485,"20-24"
"Madagascar",0.00682318855145557,0.00369147987317462,0.00188192528569738,0.0157541475101265,"20-24"
"Malawi",0.00739800818770946,0.00387120518917024,0.00220804046161524,0.0172171404526966,"20-24"
"Malaysia",0.0150306106457774,0.00725232815360447,0.00545409618403734,0.0328360795459203,"20-24"
"Maldives",0.014489188770295,0.00840492218506762,0.00417686402421268,0.0356928856196749,"20-24"
"Mali",0.0101382087929468,0.00564899667059324,0.00285012092596905,0.0246254866848106,"20-24"
"Malta",0.0106652175619774,0.00554617029497863,0.00316442318237963,0.024575302796969,"20-24"
"Marshall Islands",0.0360676079128094,0.0210051920509204,0.0114586654269428,0.0895725331378788,"20-24"
"Mauritania",0.0101176966169999,0.00536462979087728,0.00290398386192648,0.0236775883405528,"20-24"
"Mauritius",0.017368116943453,0.00856013042184224,0.00637659088657048,0.0386091195158628,"20-24"
"Mexico",0.013996631218574,0.00743375623075117,0.00445555063614601,0.0329872549420898,"20-24"
"Micronesia (Federated States of)",0.0378033650075422,0.0213200280743029,0.012579913622745,0.0924917333043291,"20-24"
"Moldova",0.00923064905753139,0.005148846053776,0.00242996582392759,0.0223755443751949,"20-24"
"Mongolia",0.0169299467844394,0.00863664432531231,0.00613052990235244,0.0388879982019383,"20-24"
"Montenegro",0.0085519240146108,0.00462502018103213,0.00234219697706324,0.0196141218692301,"20-24"
"Morocco",0.0207861114360476,0.0106313347705874,0.00760115042553786,0.0475592402365342,"20-24"
"Mozambique",0.00717305421337332,0.00384483268490855,0.00197001076551463,0.0168449959630971,"20-24"
"Myanmar",0.00757541583919662,0.00376726162409664,0.00243016719898856,0.0163956474993223,"20-24"
"Namibia",0.00836711241578176,0.00451056410669212,0.00238714278727091,0.0196137031170721,"20-24"
"Nauru",0.0650270604749461,0.0387537570524815,0.0182353877939648,0.168267777256446,"20-24"
"Nepal",0.015602531433527,0.00726601344558639,0.00600882402772343,0.0327102971875663,"20-24"
"Netherlands",0.00495403773595506,0.00250124961668856,0.001353805805264,0.0109111572218361,"20-24"
"New Zealand",0.00896304850049057,0.00435753793595819,0.00293897830983641,0.0196252072106315,"20-24"
"Nicaragua",0.011420671992949,0.00635305493517874,0.00345647902824933,0.0280474350453918,"20-24"
"Niger",0.00634908045848859,0.00363681709030201,0.00163659403418494,0.0154358608995454,"20-24"
"Nigeria",0.00680302679493841,0.00353049279993242,0.00191258913277047,0.0152235265387543,"20-24"
"Niue",0.0554909355255321,0.0318032083467577,0.0169886820057078,0.139683280484833,"20-24"
"North Korea",0.00605610887162396,0.00384449070109715,0.00115935275342545,0.0154343589530792,"20-24"
"Norway",0.00644059975048719,0.00324507592418905,0.00184885928431136,0.0141253983121605,"20-24"
"Occupied Palestinian Territory",0.0260904338221407,0.0130294593900435,0.00970897938933916,0.0594584339973697,"20-24"
"Oman",0.0208780092368991,0.0103430057082657,0.00806068374684995,0.0471650068472324,"20-24"
"Pakistan",0.0173111833612054,0.0085387520157907,0.00617333385350964,0.0386771590176977,"20-24"
"Palau",0.0477343720606562,0.0276812747089961,0.0153064751493424,0.116861555047183,"20-24"
"Panama",0.0108590505087579,0.00552451597866417,0.00346963274390156,0.0246659584387723,"20-24"
"Papua New Guinea",0.0253094658463178,0.0162005494628171,0.00718434586539487,0.0675507140746385,"20-24"
"Paraguay",0.00938194823048754,0.00539888423402412,0.00257653098053163,0.0228656908865448,"20-24"
"Peru",0.00836955026509131,0.00469518254357791,0.00210232725030123,0.0202438098935219,"20-24"
"Philippines",0.0079472872951416,0.0036310697386865,0.0027787535935107,0.0166370697299224,"20-24"
"Poland",0.0097713853404023,0.00484542777685492,0.00308232023013275,0.0214294555865342,"20-24"
"Portugal",0.0100334922264914,0.00516989268709514,0.00296770595135968,0.0224550759518699,"20-24"
"Puerto Rico",0.0177370337640887,0.00995760636431542,0.00541560944101956,0.0426546179047345,"20-24"
"Qatar",0.0322990534492576,0.0161291704372772,0.0121395407193773,0.0709996333066198,"20-24"
"Romania",0.00831182645422237,0.00451980837255164,0.00227574108463986,0.0192362672785478,"20-24"
"Russian Federation",0.00848559333172574,0.00494506260247648,0.00216182089927178,0.0208530613805321,"20-24"
"Rwanda",0.00426168913250103,0.00251169592824299,0.000953209304686045,0.0103366355189877,"20-24"
"Saint Kitts and Nevis",0.0178996792293481,0.0102559255178415,0.00509410926969688,0.0444632928888541,"20-24"
"Saint Lucia",0.0208729215785098,0.0131984583661297,0.00536482450672704,0.0554573199154901,"20-24"
"Saint Vincent and the Grenadines",0.0114673054159813,0.00649933714408739,0.00330988874260404,0.0280517237145733,"20-24"
"Samoa",0.0420793882468537,0.0258017887347835,0.0125083040966435,0.109907156252861,"20-24"
"Sao Tome and Principe",0.00980011847861297,0.00540783842968352,0.00274209137394032,0.0230206908744839,"20-24"
"Saudi Arabia",0.0285009730964961,0.0142854381125719,0.0111719439889948,0.0647727856951427,"20-24"
"Senegal",0.00856593328106194,0.00456104387040851,0.00242054870766963,0.0199721842370018,"20-24"
"Serbia",0.00809900556568319,0.00442437485867901,0.002215264669631,0.0189216950185609,"20-24"
"Seychelles",0.0128511447565846,0.00657944155204643,0.00444142191961945,0.0295276005335027,"20-24"
"Sierra Leone",0.00805408172197902,0.00432593656149591,0.00239870657247943,0.0189356682109843,"20-24"
"Singapore",0.0110257115945533,0.00472761269606942,0.00404168440055967,0.0226848292152712,"20-24"
"Slovakia",0.00907694279111239,0.00442954378336367,0.00280412657403605,0.0201864141427262,"20-24"
"Slovenia",0.00814399753912973,0.00443654190290164,0.00210395057968978,0.0189858958906761,"20-24"
"Solomon Islands",0.0179341011474191,0.0111117409205864,0.00512079657067647,0.0477601218088287,"20-24"
"Somalia",0.00851106912449675,0.00473594657010329,0.00231554911908351,0.0199117240854187,"20-24"
"South Africa",0.0118271018650067,0.006272259738537,0.00372801471319077,0.0280905660474578,"20-24"
"South Korea",0.0103652688133799,0.00450150504876773,0.00382768433292521,0.0210843652483318,"20-24"
"Spain",0.00922504664929776,0.00447604454904238,0.00283642618121627,0.0204381135593088,"20-24"
"Sri Lanka",0.00800334877774053,0.00414427856854835,0.00239768327128364,0.0184222574485292,"20-24"
"Sudan",0.00974859070622622,0.00485211101173245,0.00304017125765557,0.0218593194410733,"20-24"
"Suriname",0.0142457913817724,0.00774159172046414,0.00423557875023202,0.0339061222915885,"20-24"
"Swaziland",0.00920782289939652,0.00483356173884756,0.0029549533639363,0.0214041833338277,"20-24"
"Sweden",0.00569689499060501,0.00275945123652541,0.00162244451947076,0.0122890482623652,"20-24"
"Switzerland",0.00522844464831725,0.00277033788002221,0.00135115363874019,0.0118528739729475,"20-24"
"Syrian Arab Republic",0.020283261654482,0.010180652449604,0.00789193479342813,0.0447126017490433,"20-24"
"Taiwan",0.00902506672725528,0.00499425595282733,0.00236195619258582,0.0215263413212809,"20-24"
"Tajikistan",0.0135723760817256,0.00755023998256698,0.00416606842027038,0.0328040104588841,"20-24"
"Tanzania",0.0065419065119758,0.00321217836084215,0.00202358688769559,0.0139340883624344,"20-24"
"Thailand",0.0102703924103789,0.00483090696475028,0.00361410615836474,0.0224836297424062,"20-24"
"Timor-Leste",0.00547437643424803,0.00282702860133498,0.00141884042784423,0.0123044187925312,"20-24"
"Togo",0.00824733627338321,0.00420951155499845,0.00262140851656387,0.0189635861046273,"20-24"
"Tokelau",0.0541114921647367,0.0334642558766357,0.0152529970139365,0.141918945021417,"20-24"
"Tonga",0.0401057547705815,0.0229873835747242,0.0128007396866635,0.101628882498534,"20-24"
"Trinidad and Tobago",0.013930974149285,0.00890141604272406,0.00331217525391412,0.0364234461516319,"20-24"
"Tunisia",0.016745165332424,0.0079300493036628,0.0066358843828385,0.0362473070894508,"20-24"
"Turkey",0.0179557050072485,0.00776720246884969,0.00763457954785263,0.0377523720441847,"20-24"
"Turkmenistan",0.0176870118657839,0.0092484413679926,0.00647406942193901,0.0411761289307484,"20-24"
"Tuvalu",0.0433766639166642,0.0245256946610758,0.0138541487498569,0.10437599832492,"20-24"
"Uganda",0.0044032709101422,0.00245565599921513,0.00108703368313488,0.0105281771516781,"20-24"
"Ukraine",0.0084597086887484,0.00495608580389416,0.0020710325310172,0.0206696027406372,"20-24"
"United Arab Emirates",0.0218934591637875,0.0106052837617177,0.00835764082398505,0.0481911747587324,"20-24"
"United Kingdom",0.00719285864968174,0.00281188181899733,0.00286741441597107,0.0134400419114967,"20-24"
"United States of America",0.00882676086218385,0.0039916174092404,0.00341712054174695,0.0180488341638551,"20-24"
"Uruguay",0.0109511697824834,0.00575256018924121,0.00348312905737841,0.0242890789778635,"20-24"
"Uzbekistan",0.0136499119294455,0.00670843220357338,0.00480313359148256,0.0304497799775909,"20-24"
"Vanuatu",0.0247222995703475,0.0154180345920035,0.00752659141896298,0.0641491439162228,"20-24"
"Venezuela",0.0119428567994169,0.00596944333034134,0.0039074423605452,0.0268005430763916,"20-24"
"Viet Nam",0.00584559378385361,0.00293190235066872,0.00166781872317735,0.0128775087382668,"20-24"
"Yemen",0.018053427628789,0.0106343574482507,0.00567328579439991,0.0439144172781116,"20-24"
"Zambia",0.00706060879519003,0.00369825551624025,0.00191563185717392,0.0159658627914692,"20-24"
"Zimbabwe",0.00715293110825739,0.00395700869569432,0.00189445209216229,0.0169795116197191,"20-24"
"Afghanistan",0.0249585543991909,0.00996216925056254,0.0110601378953976,0.050160557727846,"25-29"
"Albania",0.0154734324491821,0.00642207289608922,0.00593956156595292,0.0305582592317801,"25-29"
"Algeria",0.0265243482675248,0.0101603756252309,0.012630525363172,0.0520430548646508,"25-29"
"American Samoa",0.0847846011646301,0.0393863915266192,0.0336695636355732,0.183440883405633,"25-29"
"Andorra",0.0160928921802303,0.00642078046799976,0.00647631006285341,0.031652343892416,"25-29"
"Angola",0.0178385660403422,0.00892017387999554,0.00614880498193315,0.0403397132449253,"25-29"
"Antigua and Barbuda",0.0211168431742064,0.0102391334194477,0.00732056189248828,0.0451679096975598,"25-29"
"Argentina",0.0204339543774245,0.00820638331259121,0.00833903606990175,0.0408362869956131,"25-29"
"Armenia",0.0233649233152924,0.00918674588782764,0.0100950772080627,0.0453904540428741,"25-29"
"Australia",0.012829713749415,0.0044704989840415,0.00553668621439098,0.0229793195550584,"25-29"
"Austria",0.0105537233073371,0.00431658165383848,0.00386112608009158,0.0203564474690396,"25-29"
"Azerbaijan",0.0251490615276499,0.0103703507418704,0.0107610234709605,0.050414194446956,"25-29"
"Bahamas",0.0235794659251562,0.0100192646784486,0.00924910882377389,0.0472171731361739,"25-29"
"Bahrain",0.0255111161073257,0.00957272480296141,0.0121060111578607,0.0493929284531002,"25-29"
"Bangladesh",0.0218963815468203,0.00819938904616468,0.010009844514104,0.0414998452212369,"25-29"
"Barbados",0.0218911563273563,0.00949431748951424,0.00834004295954438,0.0453888333459436,"25-29"
"Belarus",0.0162753262334942,0.00751710206116587,0.00554052569199225,0.0340402642869584,"25-29"
"Belgium",0.0108131187037951,0.0042493392910853,0.00413977612426054,0.0201956923455033,"25-29"
"Belize",0.0210521244157762,0.00911365196896562,0.00832358379592785,0.0436090576732143,"25-29"
"Benin",0.0148681969392556,0.00591302394109842,0.00595027383057515,0.0287850903442513,"25-29"
"Bermuda",0.0315911170314295,0.0146534114802287,0.01211862846404,0.0673846868119475,"25-29"
"Bhutan",0.0251903533216619,0.00905252406065167,0.0116701464572988,0.0466160414151204,"25-29"
"Bolivia",0.0141962611690101,0.00660951139214508,0.00462257213747863,0.030058820139549,"25-29"
"Bosnia and Herzegovina",0.0156605701972257,0.0063843898809523,0.0063216532705926,0.0312510539482264,"25-29"
"Botswana",0.0153572632159291,0.00596120701716962,0.00651384354350511,0.0295437140741616,"25-29"
"Brazil",0.01564742258656,0.00647671952192944,0.0063741465127686,0.0317909777613923,"25-29"
"Brunei Darussalam",0.0186024722251191,0.00777048258858982,0.00732639368688868,0.0373728546770922,"25-29"
"Bulgaria",0.0172213535110541,0.0071052037774858,0.00674247706016818,0.0343417536663672,"25-29"
"Burkina Faso",0.0149912930631297,0.00615902770481664,0.00589292919379567,0.0293859053373282,"25-29"
"Burundi",0.00834286957198582,0.00398817243045111,0.00254778704724096,0.0179064778889404,"25-29"
"Cabo Verde",0.0186567714174214,0.00779415517927379,0.00759636085148827,0.0369609855586941,"25-29"
"Cambodia",0.0150510015921714,0.00591077732735043,0.00617194257683881,0.0289555435426248,"25-29"
"Cameroon",0.0134030802695827,0.00551539421418557,0.00507005033202806,0.0268813951617853,"25-29"
"Canada",0.0121444780914565,0.00478271051770031,0.00485422260740893,0.0235488052926782,"25-29"
"Central African Republic",0.0167393274672344,0.0086019317666174,0.00587442166500922,0.0385168314481257,"25-29"
"Chad",0.0162310636654687,0.00723060257918047,0.00632101617259251,0.0341029726266194,"25-29"
"Chile",0.0204720057649447,0.00811695671552558,0.00867478383673721,0.0403920226159871,"25-29"
"China",0.0212291778760106,0.00783891256699478,0.00995094649423343,0.0409788746308301,"25-29"
"China (Hong Kong SAR)",0.0189923397162141,0.00990816219136228,0.00569587675760415,0.0435815103150845,"25-29"
"Colombia",0.0170374116210886,0.00688488726596783,0.00710616656324759,0.0333127490920397,"25-29"
"Comoros",0.0160719658454079,0.00637149886481357,0.00676907605493895,0.0316308552524358,"25-29"
"Congo",0.0158935069729576,0.00866212838714633,0.00545902030212171,0.0372387515634812,"25-29"
"Cook Islands",0.0763503014375561,0.0349072425275357,0.0307625181853643,0.162665210492147,"25-29"
"Costa Rica",0.0181041716665557,0.00742332717856853,0.00747949519812341,0.0364578229617533,"25-29"
"Cote d'Ivoire",0.0148192893215993,0.00623994540344372,0.00569437347601281,0.0294785479692763,"25-29"
"Croatia",0.0171438877341328,0.00718506185133098,0.0068305419007096,0.0352100548406591,"25-29"
"Cuba",0.0144622194743791,0.00605264601438192,0.00524235098478857,0.029247177923662,"25-29"
"Cyprus",0.0166743456108297,0.00674150885197851,0.00646983308573557,0.032507519366583,"25-29"
"Czech Republic",0.0168639252244053,0.00700791069370365,0.00667740619629522,0.0337971892608553,"25-29"
"Denmark",0.0103253211135613,0.00412439108954208,0.00372919013179422,0.0198131536937927,"25-29"
"Djibouti",0.0175108256331524,0.00775001598771625,0.00626044910741379,0.0367251051796294,"25-29"
"Dominica",0.017385971246098,0.00752816349505491,0.00659731740675327,0.036133036028092,"25-29"
"Dominican Republic",0.0176165015379693,0.00758936030528023,0.00666601530481658,0.0358388900676244,"25-29"
"DR Congo",0.0126494424745585,0.00682649795096778,0.00407162961677573,0.0290504553905206,"25-29"
"Ecuador",0.0151980358973667,0.00708139881810148,0.00494395251351934,0.0320116501155331,"25-29"
"Egypt",0.0378741720198252,0.0148040619159175,0.0183552471409352,0.074408757488565,"25-29"
"El Salvador",0.0191269016905957,0.00817543525873436,0.00769260558977004,0.0389444065982345,"25-29"
"Equatorial Guinea",0.0201173408417181,0.0101154921623511,0.00730684262062959,0.0468023896614171,"25-29"
"Eritrea",0.0119722239615148,0.00507594944223958,0.00456082999157127,0.0239219540166225,"25-29"
"Estonia",0.0156308623390641,0.00739457574116853,0.00547389562762816,0.0330600212451104,"25-29"
